user_id,username,deck_name,deck_alternative_name,rating
157,user_0157,Boros Manufacturing,Boros Manufacturing,1.13
157,user_0157,Golgari Insidious Roots,Golgari Insidious Roots,0.61
157,user_0157,Selesnya Landfall,Selesnya Landfall,1.27
157,user_0157,Temur Kona,Temur Kona,1.32
157,user_0157,Izzet Looting,Izzet Looting,2.25
157,user_0157,Jeskai Control,Jeskai Control,3.36
157,user_0157,Jund Aggro,Jund Aggro,1.17
157,user_0157,Temur Floodcaller Combo,Temur Floodcaller Combo,1.59
157,user_0157,Mardu Dragons,Mardu Dragons,0.61
157,user_0157,4c Reanimator,4c Reanimator,3.01
157,user_0157,Dimir Bounce,Dimir Bounce,1.13
157,user_0157,Izzet Aggro,Izzet Aggro,0.73
157,user_0157,Izzet Omniscience,Izzet Omniscience,1.05
157,user_0157,Gruul Aggro,Gruul Aggro,1.11
157,user_0157,Orzhov Control,Orzhov Control,0.82
157,user_0157,Mono-White Tokens,Mono-White Tokens,1.31
157,user_0157,Simic Midrange,Simic Midrange,1.23
157,user_0157,Boros Burn,Boros Burn,1.3
157,user_0157,Gruul Random Encounter,Gruul Random Encounter,0.96
157,user_0157,Boros Dragons,Boros Dragons,0.81
157,user_0157,Simic Landfall,Simic Landfall,1.26
157,user_0157,Jeskai Artifacts,Jeskai Artifacts,1.09
157,user_0157,Boros Leyline Aggro,Boros Leyline Aggro,1.9
157,user_0157,Esper Self-Bounce,Esper Self-Bounce,1.1
157,user_0157,Abzan Midrange,Abzan Midrange,0.92
157,user_0157,Grixis Leyline,Grixis Leyline,1.02
157,user_0157,Izzet,Izzet,1.15
157,user_0157,Mono-Black Midrange,Mono-Black Midrange,1.11
157,user_0157,Izzet Lessons,Izzet Lessons,3.67
157,user_0157,Dimir Control,Dimir Control,0.93
157,user_0157,Rakdos Sacrifice,Rakdos Sacrifice,1.26
157,user_0157,Orzhov Self-Bounce,Orzhov Self-Bounce,1.15
157,user_0157,Izzet Prowess,Izzet Prowess,2.2
158,user_0158,Boros Mice,Boros Mice,1.15
158,user_0158,Abzan Midrange,Abzan Midrange,1.5
158,user_0158,Jeskai Control,Jeskai Control,2.8
158,user_0158,Simic Omniscience,Simic Omniscience,1.78
158,user_0158,Mono-White Tokens,Mono-White Tokens,1.63
158,user_0158,Temur Battlecrier Combo,Temur Battlecrier Combo,1.18
158,user_0158,Naya Yuna,Naya Yuna,1.55
158,user_0158,4c Control,4c Control,1.0
158,user_0158,4c Insidious Roots,4c Insidious Roots,1.51
158,user_0158,Esper Self-Bounce,Esper Self-Bounce,1.65
158,user_0158,Izzet Midrange,Izzet Midrange,1.46
158,user_0158,Simic Aggro,Simic Aggro,1.36
158,user_0158,Mono-Black Midrange,Mono-Black Midrange,1.17
158,user_0158,Orzhov Self-Bounce,Orzhov Self-Bounce,1.47
158,user_0158,Mono-Red Aggro,Mono-Red Aggro,3.42
158,user_0158,Izzet Aggro,Izzet Aggro,0.7
158,user_0158,Sultai Reanimator,Sultai Reanimator,1.7
158,user_0158,Dimir Midrange,Dimir Midrange,3.1
158,user_0158,4c Insidious Roots (2),4c Insidious Roots,1.83
158,user_0158,Izzet Looting,Izzet Looting,3.12
158,user_0158,Boros Dragons,Boros Dragons,1.35
158,user_0158,Orzhov Midrange,Orzhov Midrange,1.37
158,user_0158,Grixis Artifacts,Grixis Artifacts,1.41
158,user_0158,Grixis Leyline,Grixis Leyline,1.09
158,user_0158,Simic Landfall,Simic Landfall,1.57
158,user_0158,Izzet Prowess,Izzet Prowess,2.47
158,user_0158,Azorius Control,Azorius Control,0.85
158,user_0158,Jeskai Looting,Jeskai Looting,1.84
158,user_0158,Golgari Midrange (2),Golgari Midrange,0.77
158,user_0158,Selesnya Landfall,Selesnya Landfall,1.92
158,user_0158,Rakdos Aggro,Rakdos Aggro,1.42
158,user_0158,Boros Burn,Boros Burn,1.77
158,user_0158,Abzan Insidious Roots,Abzan Insidious Roots,1.71
158,user_0158,Orzhov Control,Orzhov Control,1.43
158,user_0158,Jeskai Artifacts,Jeskai Artifacts,2.03
158,user_0158,Boros Leyline Aggro,Boros Leyline Aggro,1.0
158,user_0158,5c Reanimator,5c Reanimator,1.19
158,user_0158,Temur Floodcaller Combo,Temur Floodcaller Combo,0.9
158,user_0158,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,0.65
158,user_0158,Rakdos Sacrifice,Rakdos Sacrifice,2.5
158,user_0158,Bant Omniscience,Bant Omniscience,1.66
158,user_0158,Izzet,Izzet,1.55
158,user_0158,Temur Kona,Temur Kona,1.45
158,user_0158,Gruul Delirium,Gruul Delirium,1.5
158,user_0158,Golgari Midrange,Golgari Midrange,1.94
158,user_0158,Gruul Random Encounter,Gruul Random Encounter,1.3
158,user_0158,Gruul Aggro,Gruul Aggro,0.75
158,user_0158,4c Omniscience,4c Omniscience,1.21
159,user_0159,5c Reanimator,5c Reanimator,1.03
159,user_0159,Rakdos Sacrifice,Rakdos Sacrifice,0.8
159,user_0159,Jeskai Control,Jeskai Control,3.56
159,user_0159,Izzet Aggro,Izzet Aggro,1.46
159,user_0159,Golgari Midrange,Golgari Midrange,1.51
159,user_0159,Orzhov Control,Orzhov Control,1.02
159,user_0159,4c Insidious Roots (2),4c Insidious Roots,0.68
159,user_0159,Jeskai Looting,Jeskai Looting,0.73
159,user_0159,Gruul Aggro,Gruul Aggro,1.37
159,user_0159,4c Control,4c Control,1.43
159,user_0159,Gruul Random Encounter,Gruul Random Encounter,0.67
159,user_0159,Sultai Control,Sultai Control,0.84
159,user_0159,4c Reanimator,4c Reanimator,2.04
159,user_0159,Golgari Midrange (2),Golgari Midrange,0.93
159,user_0159,4c Omniscience,4c Omniscience,0.82
159,user_0159,Dimir Bounce,Dimir Bounce,1.02
159,user_0159,Orzhov Self-Bounce,Orzhov Self-Bounce,0.99
159,user_0159,Temur Kona,Temur Kona,1.52
159,user_0159,Boros Burn,Boros Burn,0.61
159,user_0159,Dimir Control,Dimir Control,1.41
159,user_0159,Golgari Insidious Roots,Golgari Insidious Roots,0.76
159,user_0159,Simic Aggro,Simic Aggro,2.44
159,user_0159,Gruul Delirium,Gruul Delirium,0.86
159,user_0159,Boros Manufacturing,Boros Manufacturing,1.39
159,user_0159,Boros Leyline Aggro,Boros Leyline Aggro,2.0
159,user_0159,Mono-Red Aggro,Mono-Red Aggro,3.89
159,user_0159,Grixis Artifacts,Grixis Artifacts,1.03
159,user_0159,Bant Omniscience,Bant Omniscience,0.63
159,user_0159,Abzan Insidious Roots,Abzan Insidious Roots,1.32
159,user_0159,Izzet Midrange,Izzet Midrange,1.1
160,user_0160,Jeskai Self-Bounce,Jeskai Self-Bounce,1.77
160,user_0160,Temur Battlecrier Combo,Temur Battlecrier Combo,1.64
160,user_0160,Simic Landfall,Simic Landfall,0.95
160,user_0160,Gruul Aggro,Gruul Aggro,1.45
160,user_0160,Orzhov Midrange,Orzhov Midrange,1.79
160,user_0160,Sultai Control,Sultai Control,1.24
160,user_0160,Jeskai Looting,Jeskai Looting,1.41
160,user_0160,Izzet Aggro,Izzet Aggro,1.39
160,user_0160,Golgari Insidious Roots,Golgari Insidious Roots,0.65
160,user_0160,Golgari Midrange,Golgari Midrange,2.02
160,user_0160,Esper Self-Bounce,Esper Self-Bounce,0.98
160,user_0160,Dimir Midrange,Dimir Midrange,5.0
160,user_0160,Izzet Lessons,Izzet Lessons,4.0
160,user_0160,Izzet Prowess,Izzet Prowess,2.07
160,user_0160,Abzan Insidious Roots,Abzan Insidious Roots,1.36
160,user_0160,4c Control,4c Control,1.16
160,user_0160,4c Artifacts,4c Artifacts,0.74
160,user_0160,Simic Aggro,Simic Aggro,1.34
160,user_0160,Sultai Reanimator,Sultai Reanimator,0.97
160,user_0160,Orzhov Self-Bounce,Orzhov Self-Bounce,1.18
160,user_0160,Mono-White Tokens,Mono-White Tokens,1.37
160,user_0160,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.78
160,user_0160,Orzhov Control,Orzhov Control,0.41
160,user_0160,4c Insidious Roots (2),4c Insidious Roots,0.57
160,user_0160,Gruul Random Encounter,Gruul Random Encounter,0.84
160,user_0160,Izzet Omniscience,Izzet Omniscience,1.32
160,user_0160,5c Reanimator,5c Reanimator,0.92
160,user_0160,Jund Aggro,Jund Aggro,0.83
160,user_0160,Izzet Looting,Izzet Looting,2.79
160,user_0160,Simic Omniscience,Simic Omniscience,1.23
160,user_0160,Golgari Dragons,Golgari Dragons,1.23
160,user_0160,4c Reanimator,4c Reanimator,2.87
160,user_0160,Grixis Leyline,Grixis Leyline,0.66
160,user_0160,4c Omniscience,4c Omniscience,1.27
160,user_0160,4c Kona,4c Kona,1.08
160,user_0160,Boros Leyline Aggro,Boros Leyline Aggro,1.43
160,user_0160,Mono-Green Landfall,Mono-Green Landfall,1.41
160,user_0160,Mono-Black Midrange,Mono-Black Midrange,1.64
160,user_0160,Temur Kona,Temur Kona,1.49
160,user_0160,Bant Airbending Combo,Bant Airbending Combo,1.26
160,user_0160,Mardu Dragons,Mardu Dragons,1.21
160,user_0160,Temur Lessons,Temur Lessons,1.65
160,user_0160,Abzan Midrange,Abzan Midrange,1.71
160,user_0160,Gruul Delirium,Gruul Delirium,0.76
160,user_0160,Azorius Control,Azorius Control,1.07
160,user_0160,Temur Floodcaller Combo,Temur Floodcaller Combo,1.15
160,user_0160,Gruul Leyline Aggro,Gruul Leyline Aggro,1.13
160,user_0160,Izzet Midrange,Izzet Midrange,1.21
160,user_0160,Mono-Red Aggro,Mono-Red Aggro,2.99
160,user_0160,Boros Dragons,Boros Dragons,0.65
160,user_0160,Dimir Control,Dimir Control,1.88
160,user_0160,4c Insidious Roots,4c Insidious Roots,1.44
160,user_0160,Naya Yuna,Naya Yuna,1.28
160,user_0160,Simic Midrange,Simic Midrange,1.64
161,user_0161,Temur Lessons,Temur Lessons,1.85
161,user_0161,Lifegain,Lifegain,1.4
161,user_0161,Boros Manufacturing,Boros Manufacturing,0.68
161,user_0161,Rakdos Aggro,Rakdos Aggro,1.4
161,user_0161,Jeskai Self-Bounce,Jeskai Self-Bounce,0.93
161,user_0161,Temur Kona,Temur Kona,1.78
161,user_0161,Naya Yuna,Naya Yuna,0.99
161,user_0161,4c Insidious Roots,4c Insidious Roots,1.25
161,user_0161,Mono-White Tokens,Mono-White Tokens,1.57
161,user_0161,Izzet Lessons,Izzet Lessons,4.81
161,user_0161,4c Artifacts,4c Artifacts,1.33
161,user_0161,Golgari Insidious Roots,Golgari Insidious Roots,1.13
161,user_0161,Esper Self-Bounce,Esper Self-Bounce,0.95
161,user_0161,Boros Dragons,Boros Dragons,1.33
161,user_0161,Simic Landfall,Simic Landfall,0.78
161,user_0161,Mono-Red Aggro,Mono-Red Aggro,3.55
161,user_0161,4c Control,4c Control,0.69
161,user_0161,Golgari Dragons,Golgari Dragons,1.41
161,user_0161,Rakdos Sacrifice,Rakdos Sacrifice,1.06
161,user_0161,Boros Leyline Aggro,Boros Leyline Aggro,1.5
161,user_0161,Boros Token Control,Boros Token Control,0.79
161,user_0161,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.32
161,user_0161,Sultai Control,Sultai Control,1.07
161,user_0161,Temur Floodcaller Combo,Temur Floodcaller Combo,1.33
161,user_0161,Simic Midrange,Simic Midrange,0.92
161,user_0161,Grixis Leyline,Grixis Leyline,1.1
161,user_0161,Orzhov Self-Bounce,Orzhov Self-Bounce,0.74
161,user_0161,4c Reanimator,4c Reanimator,1.78
161,user_0161,5c Reanimator,5c Reanimator,1.51
161,user_0161,4c Insidious Roots (2),4c Insidious Roots,0.96
161,user_0161,Gruul Delirium,Gruul Delirium,1.08
161,user_0161,Grixis Artifacts,Grixis Artifacts,1.32
161,user_0161,Bant Omniscience,Bant Omniscience,0.65
162,user_0162,Bant Omniscience,Bant Omniscience,0.76
162,user_0162,Orzhov Control,Orzhov Control,1.35
162,user_0162,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.88
162,user_0162,Azorius Control,Azorius Control,1.26
162,user_0162,Grixis Leyline,Grixis Leyline,0.69
162,user_0162,Golgari Midrange,Golgari Midrange,1.37
162,user_0162,Naya Yuna,Naya Yuna,1.01
162,user_0162,Golgari Midrange (2),Golgari Midrange,0.98
162,user_0162,Gruul Aggro,Gruul Aggro,1.05
162,user_0162,Dimir Bounce,Dimir Bounce,0.91
162,user_0162,Boros Dragons,Boros Dragons,2.19
162,user_0162,Mono-White Tokens,Mono-White Tokens,0.92
162,user_0162,Orzhov Self-Bounce,Orzhov Self-Bounce,1.11
162,user_0162,Simic Midrange,Simic Midrange,1.13
162,user_0162,Jeskai Control,Jeskai Control,3.86
162,user_0162,Gruul Delirium,Gruul Delirium,1.13
162,user_0162,Izzet Lessons,Izzet Lessons,3.81
162,user_0162,Rakdos Aggro,Rakdos Aggro,1.42
162,user_0162,Izzet Prowess,Izzet Prowess,1.95
162,user_0162,Izzet,Izzet,0.94
162,user_0162,Mono-Red Aggro,Mono-Red Aggro,3.81
162,user_0162,4c Reanimator,4c Reanimator,2.33
162,user_0162,Temur Floodcaller Combo,Temur Floodcaller Combo,0.99
162,user_0162,Sultai Reanimator,Sultai Reanimator,1.34
162,user_0162,4c Artifacts,4c Artifacts,0.92
162,user_0162,Orzhov Midrange,Orzhov Midrange,1.33
163,user_0163,Sultai Reanimator,Sultai Reanimator,1.02
163,user_0163,4c Control,4c Control,1.79
163,user_0163,Bant Omniscience,Bant Omniscience,1.03
163,user_0163,Golgari Dragons,Golgari Dragons,1.32
163,user_0163,Boros Leyline Aggro,Boros Leyline Aggro,0.78
163,user_0163,Jeskai Looting,Jeskai Looting,1.22
163,user_0163,Grixis Artifacts,Grixis Artifacts,1.3
163,user_0163,Gruul Aggro,Gruul Aggro,1.15
163,user_0163,Rakdos Aggro,Rakdos Aggro,0.97
163,user_0163,Orzhov Midrange,Orzhov Midrange,1.29
163,user_0163,Golgari Insidious Roots,Golgari Insidious Roots,0.94
163,user_0163,Simic Omniscience,Simic Omniscience,1.65
163,user_0163,Izzet Omniscience,Izzet Omniscience,1.29
163,user_0163,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.2
163,user_0163,Mono-Black Midrange,Mono-Black Midrange,1.24
163,user_0163,4c Insidious Roots (2),4c Insidious Roots,1.51
163,user_0163,Dimir Midrange,Dimir Midrange,3.29
163,user_0163,Esper Self-Bounce,Esper Self-Bounce,0.91
163,user_0163,Dimir Control,Dimir Control,1.05
163,user_0163,Mono-Green Landfall,Mono-Green Landfall,1.94
163,user_0163,Izzet Midrange,Izzet Midrange,0.93
163,user_0163,Sultai Control,Sultai Control,1.44
163,user_0163,Golgari Midrange (2),Golgari Midrange,1.06
163,user_0163,4c Artifacts,4c Artifacts,1.33
163,user_0163,Temur Battlecrier Combo,Temur Battlecrier Combo,1.69
163,user_0163,Gruul Leyline Aggro,Gruul Leyline Aggro,0.86
163,user_0163,Azorius Control,Azorius Control,1.16
163,user_0163,Sultai Graveyard,Sultai Graveyard,0.85
163,user_0163,Boros Token Control,Boros Token Control,0.98
163,user_0163,Izzet Looting,Izzet Looting,1.6
163,user_0163,Mardu Dragons,Mardu Dragons,1.3
164,user_0164,Izzet Omniscience,Izzet Omniscience,1.36
164,user_0164,Dimir Control,Dimir Control,1.48
164,user_0164,Simic Aggro,Simic Aggro,1.5
164,user_0164,Mardu Dragons,Mardu Dragons,0.4
164,user_0164,4c Kona,4c Kona,0.99
164,user_0164,Grixis Leyline,Grixis Leyline,1.28
164,user_0164,Temur Lessons,Temur Lessons,1.11
164,user_0164,Azorius Control,Azorius Control,1.73
164,user_0164,Golgari Dragons,Golgari Dragons,0.83
164,user_0164,Jeskai Self-Bounce,Jeskai Self-Bounce,1.19
164,user_0164,Boros Aggro,Boros Aggro,1.51
164,user_0164,Jeskai Looting,Jeskai Looting,1.28
164,user_0164,Simic Omniscience,Simic Omniscience,0.79
164,user_0164,Boros Mice,Boros Mice,1.33
164,user_0164,4c Omniscience,4c Omniscience,0.98
164,user_0164,Orzhov Self-Bounce,Orzhov Self-Bounce,0.87
164,user_0164,4c Artifacts,4c Artifacts,0.74
164,user_0164,Mono-Green Landfall,Mono-Green Landfall,1.42
164,user_0164,Bant Omniscience,Bant Omniscience,0.37
164,user_0164,Orzhov Control,Orzhov Control,1.75
164,user_0164,Abzan Insidious Roots,Abzan Insidious Roots,0.64
164,user_0164,Jeskai Artifacts,Jeskai Artifacts,1.03
164,user_0164,Bant Airbending Combo,Bant Airbending Combo,0.92
164,user_0164,Izzet Aggro,Izzet Aggro,1.02
164,user_0164,Dimir Bounce,Dimir Bounce,0.84
164,user_0164,Selesnya Landfall,Selesnya Landfall,1.62
164,user_0164,Sultai Control,Sultai Control,1.46
164,user_0164,Boros Leyline Aggro,Boros Leyline Aggro,1.12
164,user_0164,Simic Landfall,Simic Landfall,1.15
164,user_0164,Naya Yuna,Naya Yuna,1.0
164,user_0164,Mono-Red Aggro,Mono-Red Aggro,3.37
164,user_0164,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.15
164,user_0164,Esper Self-Bounce,Esper Self-Bounce,1.39
164,user_0164,Temur Battlecrier Combo,Temur Battlecrier Combo,1.11
164,user_0164,Temur Kona,Temur Kona,1.28
164,user_0164,Sultai Graveyard,Sultai Graveyard,0.88
164,user_0164,Izzet,Izzet,0.86
164,user_0164,Dimir Midrange,Dimir Midrange,2.89
164,user_0164,4c Control,4c Control,1.11
164,user_0164,Orzhov Midrange,Orzhov Midrange,1.24
164,user_0164,Izzet Midrange,Izzet Midrange,0.6
165,user_0165,Mono-Green Landfall,Mono-Green Landfall,1.55
165,user_0165,Temur Kona,Temur Kona,1.3
165,user_0165,Dimir Bounce,Dimir Bounce,1.11
165,user_0165,Mono-White Tokens,Mono-White Tokens,1.56
165,user_0165,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,0.71
165,user_0165,Izzet,Izzet,0.62
165,user_0165,Orzhov Self-Bounce,Orzhov Self-Bounce,0.66
165,user_0165,5c Reanimator,5c Reanimator,0.96
165,user_0165,Orzhov Control,Orzhov Control,0.78
165,user_0165,Temur Floodcaller Combo,Temur Floodcaller Combo,1.09
165,user_0165,Sultai Graveyard,Sultai Graveyard,0.71
165,user_0165,Rakdos Aggro,Rakdos Aggro,0.76
165,user_0165,Sultai Reanimator,Sultai Reanimator,0.89
165,user_0165,Izzet Midrange,Izzet Midrange,1.66
165,user_0165,4c Reanimator,4c Reanimator,2.13
165,user_0165,Abzan Midrange,Abzan Midrange,1.65
165,user_0165,Simic Landfall,Simic Landfall,0.65
165,user_0165,Boros Leyline Aggro,Boros Leyline Aggro,1.0
165,user_0165,Golgari Dragons,Golgari Dragons,0.89
165,user_0165,4c Omniscience,4c Omniscience,0.97
165,user_0165,Boros Burn,Boros Burn,1.15
165,user_0165,Golgari Insidious Roots,Golgari Insidious Roots,1.02
165,user_0165,4c Kona,4c Kona,0.75
165,user_0165,Esper Self-Bounce,Esper Self-Bounce,1.36
165,user_0165,Izzet Lessons,Izzet Lessons,4.0
165,user_0165,Bant Omniscience,Bant Omniscience,0.86
165,user_0165,Azorius Control,Azorius Control,1.5
165,user_0165,4c Control,4c Control,0.99
165,user_0165,Simic Aggro,Simic Aggro,1.11
165,user_0165,Gruul Leyline Aggro,Gruul Leyline Aggro,1.05
165,user_0165,Selesnya Landfall,Selesnya Landfall,1.54
165,user_0165,Jeskai Artifacts,Jeskai Artifacts,1.26
165,user_0165,Rakdos Sacrifice,Rakdos Sacrifice,0.89
165,user_0165,Dimir Midrange,Dimir Midrange,3.94
165,user_0165,Simic Midrange,Simic Midrange,1.73
165,user_0165,Golgari Midrange (2),Golgari Midrange,1.56
165,user_0165,Naya Yuna,Naya Yuna,0.76
165,user_0165,Boros Token Control,Boros Token Control,0.63
165,user_0165,Mardu Dragons,Mardu Dragons,0.84
165,user_0165,Jeskai Looting,Jeskai Looting,1.69
165,user_0165,Golgari Midrange,Golgari Midrange,1.94
165,user_0165,4c Artifacts,4c Artifacts,1.11
165,user_0165,Simic Omniscience,Simic Omniscience,0.62
165,user_0165,Temur Battlecrier Combo,Temur Battlecrier Combo,1.4
166,user_0166,Bant Omniscience,Bant Omniscience,1.2
166,user_0166,Dimir Control,Dimir Control,1.03
166,user_0166,Boros Leyline Aggro,Boros Leyline Aggro,0.99
166,user_0166,Jeskai Self-Bounce,Jeskai Self-Bounce,0.97
166,user_0166,4c Control,4c Control,0.4
166,user_0166,Sultai Reanimator,Sultai Reanimator,1.07
166,user_0166,Temur Kona,Temur Kona,1.39
166,user_0166,4c Omniscience,4c Omniscience,1.04
166,user_0166,Izzet,Izzet,0.91
166,user_0166,Orzhov Control,Orzhov Control,1.0
166,user_0166,Izzet Lessons,Izzet Lessons,3.63
166,user_0166,Izzet Prowess,Izzet Prowess,2.44
166,user_0166,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.21
166,user_0166,Mono-Red Aggro,Mono-Red Aggro,3.6
166,user_0166,Izzet Omniscience,Izzet Omniscience,1.15
166,user_0166,Rakdos Aggro,Rakdos Aggro,1.28
166,user_0166,Gruul Aggro,Gruul Aggro,0.86
166,user_0166,Izzet Midrange,Izzet Midrange,1.75
166,user_0166,4c Insidious Roots,4c Insidious Roots,0.82
166,user_0166,4c Artifacts,4c Artifacts,1.67
166,user_0166,Boros Manufacturing,Boros Manufacturing,0.83
166,user_0166,Golgari Midrange (2),Golgari Midrange,2.07
166,user_0166,Boros Dragons,Boros Dragons,1.39
166,user_0166,4c Reanimator,4c Reanimator,2.75
166,user_0166,Esper Self-Bounce,Esper Self-Bounce,1.11
166,user_0166,Mardu Dragons,Mardu Dragons,0.84
166,user_0166,5c Reanimator,5c Reanimator,1.01
166,user_0166,Sultai Graveyard,Sultai Graveyard,0.8
166,user_0166,Jeskai Artifacts,Jeskai Artifacts,1.55
166,user_0166,Gruul Leyline Aggro,Gruul Leyline Aggro,0.99
166,user_0166,Simic Midrange,Simic Midrange,1.59
167,user_0167,5c Reanimator,5c Reanimator,1.91
167,user_0167,Simic Aggro,Simic Aggro,1.53
167,user_0167,Izzet Aggro,Izzet Aggro,1.4
167,user_0167,Orzhov Midrange,Orzhov Midrange,0.39
167,user_0167,Grixis Leyline,Grixis Leyline,1.5
167,user_0167,Rakdos Sacrifice,Rakdos Sacrifice,1.24
167,user_0167,4c Artifacts,4c Artifacts,1.76
167,user_0167,Esper Self-Bounce,Esper Self-Bounce,1.47
167,user_0167,Gruul Delirium,Gruul Delirium,1.62
167,user_0167,Boros Aggro,Boros Aggro,0.99
167,user_0167,Gruul Leyline Aggro,Gruul Leyline Aggro,1.39
167,user_0167,Jeskai Looting,Jeskai Looting,1.7
167,user_0167,Mono-Black Midrange,Mono-Black Midrange,0.97
167,user_0167,Selesnya Landfall,Selesnya Landfall,2.11
167,user_0167,Simic Midrange,Simic Midrange,0.86
167,user_0167,Izzet Prowess,Izzet Prowess,3.32
167,user_0167,Bant Omniscience,Bant Omniscience,1.64
167,user_0167,Azorius Control,Azorius Control,0.88
167,user_0167,Dimir Bounce,Dimir Bounce,1.86
167,user_0167,Gruul Aggro,Gruul Aggro,0.62
167,user_0167,Boros Mice,Boros Mice,1.64
167,user_0167,Sultai Control,Sultai Control,1.0
167,user_0167,Dimir Control,Dimir Control,0.22
167,user_0167,4c Insidious Roots (2),4c Insidious Roots,1.93
167,user_0167,Abzan Insidious Roots,Abzan Insidious Roots,0.96
167,user_0167,Mono-Green Landfall,Mono-Green Landfall,1.69
167,user_0167,4c Omniscience,4c Omniscience,2.19
167,user_0167,Grixis Artifacts,Grixis Artifacts,1.3
167,user_0167,Boros Manufacturing,Boros Manufacturing,2.13
167,user_0167,Jeskai Control,Jeskai Control,3.1
167,user_0167,Boros Dragons,Boros Dragons,1.98
167,user_0167,Simic Landfall,Simic Landfall,1.52
167,user_0167,Naya Yuna,Naya Yuna,1.82
167,user_0167,Jeskai Self-Bounce,Jeskai Self-Bounce,1.22
167,user_0167,4c Kona,4c Kona,1.87
167,user_0167,4c Reanimator,4c Reanimator,2.58
167,user_0167,Mono-White Tokens,Mono-White Tokens,2.12
167,user_0167,Orzhov Self-Bounce,Orzhov Self-Bounce,1.67
167,user_0167,Temur Kona,Temur Kona,2.11
167,user_0167,Temur Lessons,Temur Lessons,1.95
167,user_0167,Golgari Midrange,Golgari Midrange,1.16
168,user_0168,Golgari Midrange (2),Golgari Midrange,1.64
168,user_0168,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.18
168,user_0168,Mono-Red Aggro,Mono-Red Aggro,3.45
168,user_0168,Izzet Prowess,Izzet Prowess,2.11
168,user_0168,4c Control,4c Control,0.89
168,user_0168,Boros Aggro,Boros Aggro,0.84
168,user_0168,Boros Burn,Boros Burn,0.83
168,user_0168,Gruul Delirium,Gruul Delirium,1.52
168,user_0168,Sultai Control,Sultai Control,0.83
168,user_0168,Golgari Insidious Roots,Golgari Insidious Roots,1.51
168,user_0168,Temur Kona,Temur Kona,1.05
168,user_0168,Simic Midrange,Simic Midrange,1.81
168,user_0168,Orzhov Control,Orzhov Control,1.06
168,user_0168,4c Omniscience,4c Omniscience,0.48
168,user_0168,Izzet,Izzet,0.66
168,user_0168,Izzet Midrange,Izzet Midrange,1.7
168,user_0168,Esper Self-Bounce,Esper Self-Bounce,0.77
168,user_0168,Golgari Midrange,Golgari Midrange,2.55
168,user_0168,Bant Omniscience,Bant Omniscience,1.15
168,user_0168,4c Reanimator,4c Reanimator,1.94
168,user_0168,Azorius Control,Azorius Control,1.33
168,user_0168,Dimir Midrange,Dimir Midrange,3.49
168,user_0168,Jeskai Control,Jeskai Control,2.85
168,user_0168,Mono-Black Midrange,Mono-Black Midrange,1.91
168,user_0168,Rakdos Aggro,Rakdos Aggro,0.81
168,user_0168,Boros Leyline Aggro,Boros Leyline Aggro,1.36
168,user_0168,4c Artifacts,4c Artifacts,0.93
168,user_0168,5c Reanimator,5c Reanimator,1.56
168,user_0168,Grixis Leyline,Grixis Leyline,0.67
168,user_0168,Boros Mice,Boros Mice,1.48
168,user_0168,Gruul Leyline Aggro,Gruul Leyline Aggro,0.76
168,user_0168,Golgari Dragons,Golgari Dragons,1.35
168,user_0168,Naya Yuna,Naya Yuna,0.76
168,user_0168,Rakdos Sacrifice,Rakdos Sacrifice,0.92
168,user_0168,Simic Omniscience,Simic Omniscience,0.87
168,user_0168,4c Insidious Roots (2),4c Insidious Roots,1.76
168,user_0168,Simic Aggro,Simic Aggro,1.28
168,user_0168,Jund Aggro,Jund Aggro,1.11
168,user_0168,Sultai Reanimator,Sultai Reanimator,1.03
168,user_0168,Sultai Graveyard,Sultai Graveyard,0.6
168,user_0168,4c Kona,4c Kona,1.2
169,user_0169,Orzhov Midrange,Orzhov Midrange,1.04
169,user_0169,Gruul Delirium,Gruul Delirium,1.46
169,user_0169,Esper Self-Bounce,Esper Self-Bounce,1.27
169,user_0169,4c Artifacts,4c Artifacts,1.61
169,user_0169,Izzet,Izzet,1.02
169,user_0169,Lifegain,Lifegain,1.59
169,user_0169,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.04
169,user_0169,Selesnya Landfall,Selesnya Landfall,1.93
169,user_0169,Mono-Red Aggro,Mono-Red Aggro,3.69
169,user_0169,5c Reanimator,5c Reanimator,1.66
169,user_0169,4c Insidious Roots (2),4c Insidious Roots,0.8
169,user_0169,Boros Dragons,Boros Dragons,1.37
169,user_0169,Temur Floodcaller Combo,Temur Floodcaller Combo,1.34
169,user_0169,Simic Midrange,Simic Midrange,0.79
169,user_0169,Izzet Lessons,Izzet Lessons,4.44
169,user_0169,4c Kona,4c Kona,1.39
169,user_0169,Orzhov Control,Orzhov Control,0.87
169,user_0169,Dimir Control,Dimir Control,0.74
